_id,count,type
Laerte Coutinho,1,International Movies
Laetitia de Fombelle,1,International TV Shows
Lai Hing Chan,1,International Movies
Lai Kuan-lin,1,International TV Shows
Lai Suk-Yin,1,International Movies
Lai Wei,1,TV Action & Adventure
Lai Yi,1,International TV Shows
Lai Yumeng,1,International TV Shows
Laia Costa,4,Dramas
Laila,1,Dramas
Laila Ali,1,Sports Movies
Laila Gamal,1,International Movies
Laila Odom,1,Comedies
Lain Lu,1,International TV Shows
Lainie Kazan,1,Action & Adventure
Lake Bell,3,TV Comedies
Lakeith Stanfield,3,Independent Movies
Lakha Lakhwinder Singh,1,Dramas
Lakshmanan,1,Dramas
Lakshmi,4,International Movies
Lakshmi Manchu,1,Dramas
Lakshmi Menon,2,Dramas
Lakshmi Picazo,1,Dramas
Lakshmi Priyaa Chandramouli,2,International Movies
Lakshmi Rai,1,Music & Musicals
Lal,2,International Movies
Lalainia Lindbjerg,1,TV Comedies
Lalana Kongtoranin,1,Romantic TV Shows
Lale Başar,1,Comedies
Lalit Agarwal,2,Movies
Lalit Mohan Tiwari,1,International Movies
Lalit Parashar,1,Action & Adventure
Lalit Tiwari,1,Independent Movies
Lalita Panyopas,1,TV Dramas
Lalita Pawar,4,Dramas
Lalo Brito,1,Comedies
Lalor Roddy,1,International Movies
Lam Chi Chung,1,Comedies
Lam Ka Tung,1,International Movies
Lam Suet,7,International Movies
Lam Thanh My,1,Comedies
Lam Yiu-sing,2,International Movies
Lamar Johnson,2,Dramas
Lambert Hamel,1,International Movies
Lambert Wilson,2,Sci-Fi & Fantasy
Lamis Ammar,1,Dramas
Lamitta Frangieh,2,Comedies
Lamman Rucker,1,Romantic Movies
Lamorne Morris,2,Comedies
Lan Cheng-Lung,2,Crime TV Shows
Lan Cheng-lung,3,International TV Shows
Lan Ngoc,1,International Movies
Lan Wei-Hua,1,International TV Shows
Lana Baric,1,International Movies
Lana Condor,1,International Movies
Lana Parrilla,1,TV Sci-Fi & Fantasy
Lance E. Nichols,2,Horror Movies
Lance Gray,1,Comedies
Lance Gross,1,Dramas
Lance Henriksen,2,Horror Movies
Lance LeGault,1,Comedies
Lance Lewman,1,Movies
Lance Lim,1,Comedies
Lancelot Perrin,1,International Movies
Lander Otaola,1,Comedies
Landon Liboiron,1,International TV Shows
Landung Simatupang,1,Dramas
Lane Bradbury,1,Dramas
Lane Garrison,2,Dramas
Lane R. Davis,1,Dramas
Lanette Ware,1,Dramas
Lang Yueting,1,Thrillers
Lao Ai,1,Documentaries
Lao Rodriguez,1,Action & Adventure
Lapassalal Jiravechsoontornkul,3,TV Dramas
Lapat Ngamchaweng,1,Crime TV Shows
Lara Dutta,7,International Movies
Lara Flynn Boyle,1,Sci-Fi & Fantasy
Lara Heller,1,Action & Adventure
Lara Pulver,2,Dramas
Lara Robinson,1,Thrillers
Laraine Newman,5,"Kids' TV"
Larenz Tate,3,Dramas
Larisa Oleynik,2,TV Dramas
Larissa Albuquerque,1,Children & Family Movies
Larissa Andrade,1,Action & Adventure
Larissa Bonesi,1,International Movies
Larissa Ferrara,1,International Movies
Larissa Galagher,1,Children & Family Movies
Larissa Gallagher,1,Children & Family Movies
Larissa Murray,1,British TV Shows
Larissa Wilson,1,TV Dramas
Lark Voorhies,1,Comedies
Larry Abraham,1,Anime Series
Larry B. Scott,1,Romantic Movies
Larry Bates,1,"Kids' TV"
Larry Biela,1,Romantic Movies
Larry Charles,1,Docuseries
Larry Drake,1,International Movies
Larry Fessenden,1,Comedies
Larry Gates,1,Classic Movies
Larry King,1,Children & Family Movies
Larry Lam,1,TV Comedies
Larry Miller,1,Comedies
Larry Pine,1,Crime TV Shows
Larry Poindexter,1,Romantic Movies
Larry Sullivan,1,TV Dramas
Larry Thomas,1,Children & Family Movies
Larry Wilmore,1,Comedies
Larry the Cable Guy,1,Stand-Up Comedy
Lars Eidinger,2,Dramas
Lars Green,1,Crime TV Shows
Lars Helander,1,Romantic TV Shows
Lars Mikkelsen,4,TV Dramas
Lars Ranthe,2,TV Dramas
Lars Rudolph,1,International Movies
Lars Simonsen,1,International TV Shows
Lars Ulrich,1,TV Shows
Lassy Marquez,2,International Movies
Latarsha Rose,1,TV Dramas
Lateef Adedimeji,1,International Movies
Latham Gaines,1,"Kids' TV"
Lau Ching Wan,2,Action & Adventure
Lau Hak-Suen,1,International Movies
Lau Ho-Chi,1,Independent Movies
Laudya Cynthia Bella,3,Dramas
Laura Aikman,1,Dramas
Laura Almela,1,International Movies
Laura Ann Kesling,1,Children & Family Movies
Laura Azcurra,1,Children & Family Movies
Laura Baena,1,Crime TV Shows
Laura Bailey,13,Children & Family Movies
Laura Basuki,1,Comedies
Laura Bilgeri,1,Thrillers
Laura Birn,1,Romantic TV Shows
Laura Boujenah,1,Comedies
Laura Breckenridge,1,Dramas
Laura Carmichael,1,International TV Shows
Laura De Ita,1,Comedies
Laura Dern,2,Dramas
Laura Donnelly,1,TV Dramas
Laura Dreyfuss,1,Teen TV Shows
Laura Flannery,1,Independent Movies
Laura Fraser,1,British TV Shows
Laura Gerow,1,TV Comedies
Laura Greenwood,1,Sci-Fi & Fantasy
Laura Harrington,1,Independent Movies
Laura Innes,1,Independent Movies
Laura Kightlinger,1,Children & Family Movies
Laura Laprida,1,Spanish-Language TV Shows
Laura Linney,4,Dramas
Laura Main,1,British TV Shows
Laura Marano,2,Comedies
Laura Michelle Kelly,1,Horror Movies
Laura Mitchell,1,Horror Movies
Laura Neiva,1,Dramas
Laura Osma,1,Crime TV Shows
Laura Post,1,International TV Shows
Laura Prats,1,Spanish-Language TV Shows
Laura Prepon,2,TV Comedies
Laura Ramos,1,International TV Shows
Laura Silverman,1,Comedies
Laura Smet,1,Thrillers
Laura Stahl,1,Movies
Laura Vandervoort,2,TV Dramas
Laura Waddell,1,Dramas
Laura Wiggins,1,TV Comedies
Laura de Carteret,1,Independent Movies
Laure Calamy,1,International TV Shows
Laurel Emory,1,TV Dramas
Laurel Holloman,1,Romantic TV Shows
Lauren Adams,1,Comedies
Lauren Ash,1,TV Horror
Lauren Cochrane,1,Thrillers
Lauren Cohan,1,TV Action & Adventure
Lauren Elizabeth,1,Horror Movies
Lauren Esdale,1,Romantic Movies
Lauren German,1,TV Dramas
Lauren Gilbert,1,International Movies
Lauren Giraldo,1,Dramas
Lauren Gottlieb,3,International Movies
Lauren Graham,2,Children & Family Movies
Lauren Hammersley,1,Romantic TV Shows
Lauren Holly,1,TV Mysteries
Lauren Lapkus,3,Comedies
Lauren Laverne,1,Music & Musicals
Lauren Lavoie,1,Children & Family Movies
Lauren Lindsey Donzis,1,"Kids' TV"
Lauren Lipson,1,"Kids' TV"
Lauren McNamara,1,Children & Family Movies
Lauren Miller Rogen,1,Stand-Up Comedy
"Lauren O'Rourke",1,TV Comedies
Lauren Spartano,1,Dramas
Lauren Steyn,1,International Movies
Lauren Sweetser,1,Dramas
Lauren Taylor,1,"Kids' TV"
Lauren Tom,1,TV Comedies
Lauren Vélez,2,Action & Adventure
Lauren Weedman,3,Comedies
Laurence Breuls,1,Action & Adventure
Laurence Fishburne,6,Sci-Fi & Fantasy
Laurence Fox,1,Romantic Movies
Laurence Harvey,1,Classic Movies
Laurence Llewelyn-Bowen,1,International TV Shows
Laurence Mason,1,Cult Movies
"Laurence O'Fuarain",1,TV Dramas
Laurent Buson,1,International Movies
Laurent Capelluto,1,International TV Shows
Laurent Lucas,1,TV Dramas
Laurent Pakihivatau,1,International Movies
Laurent Stocker,1,Independent Movies
Lauri Tanskanen,1,Dramas
Lauri Tilkanen,1,International TV Shows
Laurids Skovgaard Andersen,1,TV Dramas
Laurie Dee,1,Dramas
Laurie Fortier,1,TV Horror
Laurie Goode,1,Documentaries
Laurie Hymes,1,Anime Series
Laurie Metcalf,1,Romantic Movies
Laurie Peret,1,Reality TV
Laurieann Gibson,1,Dramas
Lautaro Bettoni,1,International Movies
Lautaro Delgado,1,Dramas
Lautaro Perotti,1,Dramas
Lavell Crawford,1,Action & Adventure
Laverne Cox,1,TV Comedies
Lavinia Longhi,1,TV Dramas
Lavrenti Lopes,1,Dramas
Law Kar-Ying,2,International Movies
Lawrence Dane,1,Action & Adventure
Lawrence Gilliard Jr.,1,Thrillers
Lawrence Joffe,1,Horror Movies
Lawrence Kao,1,TV Action & Adventure
Lawrence Kasdan,1,Docuseries
Lawrence Koh,1,Horror Movies
Lawrence Makoare,1,Action & Adventure
Lawrence Stubbings,1,Dramas
Lawrence Wong,1,International TV Shows
Laxmikant Berde,1,Dramas
Laya Lewis,1,British TV Shows
Layla Abdullah,1,TV Dramas
Laysla De Oliveira,1,Thrillers
Layton Williams,1,British TV Shows
Laëtitia Eïdo,1,International TV Shows
Le Trung Hieu,1,International TV Shows
LeVar Burton,1,TV Action & Adventure
Lea Coco,1,Horror Movies
Lea DeLaria,1,TV Comedies
Lea Michele,1,TV Comedies
Lea Thompson,2,Action & Adventure
Lea van Acken,1,Children & Family Movies
Leah Choudhry,1,TV Thrillers
Leah Greenhaus,1,Comedies
Leah McNamara,1,Horror Movies
Leah Pipes,1,TV Mysteries
Leah Remini,2,Comedies
Leah Rose Randall,1,TV Comedies
Leah Vandenberg,1,International TV Shows
Leandra Leal,1,Dramas
Leandro Firmino,1,International Movies
Leandro Lima,1,Romantic TV Shows
Leandro Ramos,1,TV Dramas
Leanne Joyce,1,Dramas
Leanne Liu,2,International Movies
Ledicia Sola,1,Spanish-Language TV Shows
Lee Benton,1,Dramas
Lee Bo-hee,1,"Kids' TV"
Lee Byung-hun,1,Romantic TV Shows
Lee Da-wit,1,International TV Shows
Lee Dae-yeon,1,TV Dramas
Lee Delong,1,"Kids' TV"
Lee Dixon,1,Sports Movies
Lee Do-gyeong,1,TV Action & Adventure
Lee Dong-ha,1,International Movies
Lee Dong-hwi,1,Korean TV Shows
Lee Dong-wook,1,TV Dramas
Lee Eddy,1,Dramas
Lee Elijah,1,International TV Shows
Lee Garlington,1,Action & Adventure
Lee Gyoung-young,2,Korean TV Shows
Lee Hak Joo,2,Korean TV Shows
Lee Han-wi,1,International TV Shows
Lee Hee-jun,1,Thrillers
Lee Ho-won,1,Romantic TV Shows
Lee Hong-chi,1,International Movies
Lee Hong-gi,1,International TV Shows
Lee Hye-ri,1,Romantic TV Shows
Lee Hyun-woo,1,Korean TV Shows
Lee Il-hwa,3,International TV Shows
Lee Ingleby,3,British TV Shows
Lee Jae-eung,1,International TV Shows
Lee Jae-in,1,Thrillers
Lee Jae-ryong,1,Korean TV Shows
Lee Jae-yoon,1,Romantic TV Shows
Lee Jai-jin,1,Korean TV Shows
Lee Je-hoon,2,Korean TV Shows
Lee Ji-eun (IU),1,Korean TV Shows
Lee Ji-hoon,2,International TV Shows
Lee Jin-wook,1,Dramas
Lee Jong-suk,2,International TV Shows
Lee Ju-seung,1,Romantic TV Shows
Lee Jun-hyeok,1,International TV Shows
Lee Jun-hyuk,2,Korean TV Shows
Lee Jung-jae,1,Thrillers
Lee Jung-jin,2,Korean TV Shows
Lee Jung-shin,2,Korean TV Shows
Lee Ki-young,1,International TV Shows
Lee Kwang-soo,2,International TV Shows
Lee Kyu-hyung,1,TV Dramas
Lee Kyung-hwa,1,Korean TV Shows
Lee Lee-zen,2,Romantic TV Shows
Lee Li-Chun,1,Dramas
Lee Majors,1,Comedies
Lee Min-ho,1,Romantic TV Shows
Lee Min-ki,2,International TV Shows
Lee Moo-saeng,2,Korean TV Shows
Lee Na-young,1,Romantic TV Shows
Lee Pace,1,Sci-Fi & Fantasy
Lee Pil-mo,1,Romantic TV Shows
Lee Re,1,Korean TV Shows
Lee Ross,1,TV Comedies
Lee Sang-yi,1,International TV Shows
Lee Sang-yun,1,Korean TV Shows
Lee Se-young,1,Romantic TV Shows
Lee Seo-won,1,International TV Shows
Lee Seung-gi,2,Korean TV Shows
Lee Sheung Ching,1,International TV Shows
Lee Si-eon,2,International TV Shows
Lee Si-won,1,Crime TV Shows
Lee So-young,1,Children & Family Movies
Lee Soo-kyung,1,Korean TV Shows
Lee Sun-bin,1,Horror Movies
Lee Sun-kyun,1,International Movies
Lee Sung-jae,1,International TV Shows
Lee Sung-kyoung,1,Romantic TV Shows
Lee Sung-min,1,TV Dramas
Lee Sung-wook,1,International TV Shows
Lee Taylor,2,TV Dramas
Lee Tockar,2,Children & Family Movies
Lee Weaver,1,Independent Movies
Lee Won-jong,1,Korean TV Shows
Lee Yong-nyeo,1,Korean TV Shows
Lee Yoo-young,2,Korean TV Shows
Lee Yu-jun,1,International TV Shows
Leela Chitnis,2,Dramas
Leela Naidu,1,Comedies
Leemore Marrett Jr.,1,Dramas
Leeratanakajorn Thanapob,1,Teen TV Shows
Leez Rosli,1,International TV Shows
Lego Lee,3,International TV Shows
Lego Li,1,TV Dramas
Lehar Khan,1,International Movies
Lei Andre Navarro,1,Dramas
Lei Huang,1,Dramas
Lei Jiayin,2,International Movies
Leidi Gutiérrez,1,Dramas
Leif Tilden,2,Comedies
Leigh Kelly,2,"Kids' TV"
Leigh MacInnis,1,International Movies
Leigh Whannell,1,Horror Movies
Leigh-Allyn Baker,2,Comedies
Leighton Meester,1,TV Dramas
Leila Arcieri,2,Comedies
Leila Ezz Al Arab,2,International TV Shows
Leila Hatami,1,Dramas
Leila Hoffman,1,British TV Shows
Leila Jolene,1,"Kids' TV"
Leisha Hailey,1,Romantic TV Shows
Leiya Gao,1,TV Dramas
Leke Maceda-Rustecki,1,"Kids' TV"
Lekh Tandon,2,International Movies
Lekhraj Thakur,1,Dramas
Leleti Khumalo,1,Dramas
Lelia Goldoni,1,Comedies
Lemogang Tsipa,1,Independent Movies
Len Cariou,1,Action & Adventure
Lena,1,International Movies
Lena Dunham,1,Comedies
Lena Headey,2,Action & Adventure
Lena Klenke,1,TV Comedies
Lena Lapres,1,TV Mysteries
Lena Lauzemis,1,International Movies
Lena Waithe,1,Docuseries
Lena Wilczyńska,1,International Movies
Lenard Vanderaa,1,Spanish-Language TV Shows
Lene Lai,1,TV Comedies
Lenita Susi,1,Crime TV Shows
Lenka Vlasáková,1,International Movies
Lenna Lim,1,International TV Shows
Lennard Kuras,1,Dramas
Lennie Crawford,1,Sci-Fi & Fantasy
Lennie James,2,TV Dramas
Lennon Parham,1,TV Comedies
Lenny Jacobson,1,Crime TV Shows
Lenny Kaye,1,Music & Musicals
Lenny McLean,1,Comedies
Lenny Ravitz,1,International Movies
Lenny Venito,1,Thrillers
Lenora Crichlow,1,British TV Shows
Lenore Harris,1,Dramas
Leo Cidade,1,Comedies
Leo Fitzpatrick,1,Thrillers
Leo Gregory,1,Action & Adventure
Leo Hatton,1,Independent Movies
Leo Howard,1,Comedies
Leo Maitimu,1,Dramas
Leo Martinez,1,Dramas
Leo Martini,1,Dramas
Leo Miranda,1,Crime TV Shows
Leo Putt,1,TV Comedies
Leo Razzak,1,International TV Shows
Leo Rialp,1,International Movies
Leo Tang,1,"Kids' TV"
Leo Wu,1,International Movies
Leon,1,Dramas
Leon Ford,1,TV Comedies
Leon Jay Williams,1,Romantic TV Shows
Leon Logothetis,1,Reality TV
Leon Thomas III,1,TV Comedies
Leon Vitali,1,Documentaries
Leona Lishoy,1,International Movies
Leonard Earl Howze,1,Comedies
Leonard Gaines,1,Dramas
Leonard Harris,1,Dramas
Leonard Nimoy,1,Documentaries
Leonard Ouzts,1,Dramas
Leonard Roberts,1,Independent Movies
Leonard Siampala,1,International Movies
Leonard Stone,1,Comedies
Leonard Wu,1,Action & Adventure
Leonardo Alonso,1,Crime TV Shows
Leonardo Boudreau,1,International Movies
Leonardo Cecchi,1,Children & Family Movies
Leonardo Daniel,3,Spanish-Language TV Shows
Leonardo DiCaprio,5,Dramas
Leonardo Franco,2,Dramas
Leonardo Medeiros,1,TV Dramas
Leonardo Nam,1,Comedies
Leonardo Ortizgris,1,International TV Shows
Leonardo Ribeiro,1,Documentaries
Leonardo Salerni,1,LGBTQ Movies
Leonardo Sbaraglia,4,Dramas
Leonardo Ventura,1,International TV Shows
Leone Frisa,1,Dramas
Leonel Tinajero,1,Sci-Fi & Fantasy
Leonid Bichevin,1,TV Dramas
Leonie Benesch,2,International TV Shows
Leonie Wesselow,1,Crime TV Shows
Leonor Watling,1,International TV Shows
Leonora Pitts,1,Independent Movies
Leontine Borsato,1,International Movies
Lepacious Bose,1,Romantic Movies
Lerkcharoempoj Papangkorn,1,TV Dramas
Leroy Gopal,1,Action & Adventure
Les Miles,1,Dramas
Lesley Ann Warren,1,LGBTQ Movies
Lesley Fera,1,Comedies
Lesley Gore,1,Music & Musicals
Lesley Manville,1,Romantic TV Shows
Lesley Sharp,1,Crime TV Shows
Lesley-Ann Brandt,2,TV Dramas
Lesli Margherita,1,Music & Musicals
Leslie Bibb,2,Comedies
Leslie Caron,1,Music & Musicals
Leslie Carrara-Rudolph,1,"Kids' TV"
Leslie Chai,2,International TV Shows
Leslie Cheung,1,International Movies
Leslie Grossman,1,TV Thrillers
Leslie Hope,1,TV Thrillers
Leslie Jones,1,Stand-Up Comedy
Leslie Mann,1,Comedies
Leslie Nielsen,2,Comedies
Leslie Shaw,1,Horror Movies
Leslie Thurston,1,Thrillers
Lestonja Diaz,1,Thrillers
Leticia Brédice,1,Dramas
Leticia Perdigón,1,International TV Shows
Letitia Wright,1,TV Dramas
Letizia Denise Bloisi,1,TV Horror
Letícia Pedro,1,Comedies
Letícia Sabatella,1,Dramas
Leung Kin-Ping,1,Dramas
Leung Siu Lung,1,Action & Adventure
Lev Prygunov,1,Action & Adventure
Levent Sali,2,International Movies
Levent Sülün,1,Dramas
Levent Yilmaz,1,TV Dramas
Levent Ülgen,1,International Movies
Levi Ignacio,1,Action & Adventure
Levi Miller,1,Children & Family Movies
Levi Randall,1,TV Comedies
Levin Henning,1,International Movies
Levon Sharafyan,1,Dramas
Lew Collins,1,Romantic Movies
Lew Schneider,1,Independent Movies
Lew Temple,1,Independent Movies
Lewis Arquette,1,Horror Movies
Lewis Black,2,Comedies
Lewis Fitz-Gerald,1,TV Dramas
Lewis Gadson,1,Independent Movies
Lewis Hamilton,1,Documentaries
Lewis Rainer,1,Dramas
Lewis Reeves,1,TV Comedies
Lewis Tan,1,TV Sci-Fi & Fantasy
Lex Lang,1,"Kids' TV"
Lex Luther,1,International Movies
Lex Shrapnel,1,Action & Adventure
Lexi Ainsworth,1,Romantic Movies
Lexi Giovagnoli,1,Dramas
Lexi Medrano,1,"Kids' TV"
Lexi Perkel,1,Children & Family Movies
Leyla Rangel,1,Comedies
Leynar Gomez,1,Crime TV Shows
Leïti Sène,1,TV Comedies
León Larregui,1,Documentaries
Leónidas Chiri,1,Dramas
Li Ai,1,Action & Adventure
Li Bingbing,1,Action & Adventure
Li Chung-lin,1,International TV Shows
Li Dong Xue,1,International Movies
Li Geyang,1,Romantic TV Shows
Li Guangjie,2,International Movies
Li He,1,International TV Shows
Li Huan,1,Romantic TV Shows
Li Jiaqi,1,Teen TV Shows
Li Jiuxiao,1,Romantic TV Shows
Li Jun Li,1,TV Sci-Fi & Fantasy
Li Junchen,1,International TV Shows
Li Junhao,1,International TV Shows
Li Ma,1,International TV Shows
Li Ming Hu,1,"Kids' TV"
Li Muchen,1,TV Action & Adventure
Li Nanxing,3,International TV Shows
Li Qin,1,Romantic Movies
Li Tingting,1,Romantic TV Shows
Li Wang,2,Action & Adventure
Li Xian,1,TV Dramas
Li Xiang-yu,1,International TV Shows
Li Xiaoran,1,International Movies
Li Yi Feng,1,Sci-Fi & Fantasy
Li Yiqing,1,International Movies
Li Yixiao,1,TV Dramas
Li Yongzhen,1,International TV Shows
Li-li Pan,1,Romantic TV Shows
Lia Boysen,1,Crime TV Shows
Lia Williams,1,TV Dramas
Liam Ainsworth,1,Independent Movies
Liam Boyle,1,TV Dramas
Liam Cunningham,1,Dramas
Liam Gallagher,1,Documentaries
Liam Garrigan,1,International TV Shows
Liam Graham,1,Independent Movies
Liam Hemsworth,2,Dramas
Liam Hughes,1,Sports Movies
Liam James,1,Dramas
Liam MacDonald,1,Comedies
Liam Matthews,1,Children & Family Movies
Liam McIntyre,1,TV Action & Adventure
Liam Neeson,6,Dramas
"Liam O'Brien",3,Children & Family Movies
Liam Payne,1,Music & Musicals
Liana Liberato,2,Dramas
Liana Ramirez,1,Dramas
Liane Balaban,1,Dramas
Liang Aiqi,1,International TV Shows
Liang Hsiu-shen,1,Romantic TV Shows
Liang Jie,1,International TV Shows
Liang Tian,1,Romantic Movies
Liang Yimu,1,TV Action & Adventure
Liang Yuen,1,TV Dramas
Liao Yi Chiao,1,TV Comedies
Liat Stern,1,TV Dramas
Lidia Danis,1,Action & Adventure
Lidia Porto,1,Comedies
Lidia San José,1,International TV Shows
Lidia Vitale,1,Dramas
Lidya Jewett,1,TV Dramas
Lier Qiu,1,International Movies
Liesel Hanson,1,Independent Movies
Liesl Ahlers,1,International Movies
Liev Schreiber,5,Comedies
Liisa Repo-Martell,1,International Movies
Likit Sittiphun,1,International Movies
Lil Baby,1,Comedies
Lil Rel Howery,1,Comedies
Lil Yachty,1,Comedies
Lila Lacombe,1,Comedies
Lili Beaudoin,2,Children & Family Movies
Lili Harahap,1,International Movies
Lili Karamalikis,1,Dramas
Lili Mirojnick,1,Crime TV Shows
Lili Reinhart,2,Independent Movies
Lili Simmons,1,Thrillers
Lili Taylor,2,Horror Movies
Lilian Dugois,1,International Movies
Liliana Moreno,1,Crime TV Shows
Liliana de Vries,1,Comedies
Liliane Rovère,2,TV Comedies
Lilimar,1,TV Comedies
Lilla Crawford,1,"Kids' TV"
Lillete Dubey,5,International Movies
Lilli Kay,1,Teen TV Shows
Lilli Palmer,1,Dramas
Lillian Blankenship,1,Independent Movies
Lillian Doucet-Roche,1,Comedies
Lillian Lim,1,Dramas
Lillian Michelson,1,Documentaries
Lilliput,1,Music & Musicals
Lilliya Scarlett Reid,1,Teen TV Shows
Lilly Aspell,1,Dramas
Lilly Blacker,1,Dramas
Lilou Fogli,1,Comedies
Lily Banda,1,Independent Movies
Lily Brazier,1,TV Comedies
Lily Chakravarty,1,International Movies
Lily Cole,1,Sci-Fi & Fantasy
Lily Collins,3,Dramas
Lily Cowles,1,Classic & Cult TV
Lily Franky,2,TV Dramas
Lily Gladstone,1,Dramas
Lily James,2,Romantic Movies
Lily Li,1,International Movies
Lily Loveless,1,TV Dramas
Lily Mae Harrington,1,Romantic Movies
"Lily O'Regan",1,Children & Family Movies
Lily Rabe,2,Dramas
Lily Tomlin,2,Comedies
Lily Travers,1,Dramas
Lily-Rose Depp,2,Dramas
Lim Cheol-su,1,Thrillers
Lim Hyung-kuk,1,Thrillers
Lim Ju-hwan,2,International TV Shows
Lim Ye-jin,1,International TV Shows
Lim Yoona,1,Korean TV Shows
Lima Duarte,1,Independent Movies
Lin Chi-ling,1,Comedies
Lin Ching-Tai,1,TV Comedies
Lin He Xuan,1,Comedies
Lin He-xuan,1,TV Dramas
Lin Heng Yi,1,International TV Shows
Lin Laishram,2,International Movies
Lin Mei-hsiu,3,Romantic TV Shows
Lin Shaye,3,Thrillers
Lin Wei Jun,2,International TV Shows
Lin Yi,1,Romantic TV Shows
Lin Yo-Wei,1,International TV Shows
Lin Yu Hui,1,Thrillers
Lin Yu-pin,1,International TV Shows
Lin-Manuel Miranda,1,Music & Musicals
Lina Cardona,2,Comedies
Lina El Arabi,1,TV Dramas
Lina Esco,1,TV Comedies
Lina Keller,1,International Movies
Lina Larissa Strahl,4,Children & Family Movies
Lina Marcela Castrillón,1,International TV Shows
Lina Renna,1,TV Action & Adventure
Lina Teoh,1,International TV Shows
Lina Wendel,2,Dramas
Linas Phillips,2,Dramas
Lincoln Hoppe,1,Dramas
Lincoln Palomeque,1,Spanish-Language TV Shows
Linda Baldrich,1,Comedies
Linda Ballantyne,1,"Kids' TV"
Linda Bassett,1,TV Dramas
Linda Cardellini,2,TV Dramas
Linda Cropper,1,TV Comedies
Linda Emond,2,Dramas
Linda Fiorentino,2,Action & Adventure
Linda Gray,1,Comedies
Linda Hamilton,1,Action & Adventure
Linda Ihuoma-Suleiman,1,International Movies
Linda Larkin,1,Comedies
Linda Lavin,1,Comedies
Linda Lucía Callejas,1,International TV Shows
Linda Molloy,1,Dramas
Linda Ngo,1,"Kids' TV"
Linda Nilarve,1,International TV Shows
Linda Park,1,Classic & Cult TV
Linda Pierce,1,Thrillers
Linden Ashby,1,Action & Adventure
Linder Sutton,1,Children & Family Movies
Lindsay Burdge,3,Independent Movies
Lindsay Czarniak,1,Reality TV
Lindsay Duncan,2,Comedies
Lindsay Farris,1,International TV Shows
Lindsay Frost,1,Thrillers
Lindsay Hartley,1,Horror Movies
Lindsay Karamoh,1,Dramas
Lindsay Lamb,1,Comedies
Lindsay Lohan,1,International TV Shows
Lindsay Pulsipher,1,Faith & Spirituality
Lindsay Seim,1,Independent Movies
Lindsay Sloane,2,Comedies
Lindsay Torrance,2,Children & Family Movies
Lindsay Wagner,1,Faith & Spirituality
Lindsey Alena,1,Children & Family Movies
Lindsey Ames,1,"Kids' TV"
Lindsey Garrett,1,Horror Movies
